affy_U133Plus2
Genbank Acc	GO
D43968	GO:0001501(skeletal development) GO:0003677(DNA binding) GO:0003700(transcription factor activity) GO:0005515(protein binding) GO:0005524(ATP binding) GO:0005634(nucleus) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0007411(axon guidance) GO:0030182(neuron differentiation) GO:0031069(hair follicle morphogenesis) GO:0031175(neurite development) GO:0048469(cell maturation)
BC004153	
AI688580	
U46837	
U66879	GO:0005515(protein binding) GO:0005739(mitochondrion) GO:0006007(glucose catabolism) GO:0006915(apoptosis) GO:0006917(induction of apoptosis) GO:0008624(induction of apoptosis by extracellular signals) GO:0042593(glucose homeostasis) GO:0042981(regulation of apoptosis) GO:0045579(positive regulation of B cell differentiation) GO:0045582(positive regulation of T cell differentiation)
U65932	GO:0005386(carrier activity) GO:0005576(extracellular region) GO:0005578(extracellular matrix (sensu Metazoa)) GO:0005615(extracellular space) GO:0006810(transport)
M22865	GO:0005789(endoplasmic reticulum membrane) GO:0006118(electron transport) GO:0009055(electron carrier activity)
AB002559	GO:0005515(protein binding) GO:0005739(mitochondrion) GO:0006810(transport) GO:0006904(vesicle docking during exocytosis) GO:0007412(axon target recognition) GO:0015031(protein transport) GO:0016188(synaptic vesicle maturation) GO:0016192(vesicle-mediated transport)
AF233336	
M63310	
BE502377	
AB000462	
BF971587	GO:0000166(nucleotide binding) GO:0000226(microtubule cytoskeleton organization and biogenesis) GO:0003924(GTPase activity) GO:0005198(structural molecule activity) GO:0005200(structural constituent of cytoskeleton) GO:0005525(GTP binding) GO:0005737(cytoplasm) GO:0005739(mitochondrion) GO:0005874(microtubule) GO:0005929(cilium) GO:0006886(intracellular protein transport) GO:0006928(cell motility) GO:0007010(cytoskeleton organization and biogenesis) GO:0007017(microtubule-based process) GO:0007018(microtubule-based movement) GO:0007059(chromosome segregation) GO:0007067(mitosis) GO:0007409(axonogenesis) GO:0007411(axon guidance) GO:0007507(heart development) GO:0009409(response to cold) GO:0009416(response to light stimulus) GO:0015630(microtubule cytoskeleton) GO:0015631(tubulin binding) GO:0016203(muscle attachment) GO:0030467(establishment and/or maintenance of cell polarity (sensu Fungi)) GO:0030537(larval behavior) GO:0043005(neuron projection) GO:0043234(protein complex) GO:0045298(tubulin) GO:0046785(microtubule polymerization) GO:0051227(mitotic spindle assembly) GO:0051258(protein polymerization)
BC003179	
BC001872	GO:0000187(activation of MAPK activity) GO:0003823(antigen binding) GO:0004888(transmembrane receptor activity) GO:0005515(protein binding) GO:0009897(external side of plasma membrane) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0016064(humoral defense mechanism (sensu Vertebrata)) GO:0019815(B cell receptor complex) GO:0030333(antigen processing) GO:0030890(positive regulation of B cell proliferation) GO:0042571(immunoglobulin complex, circulating) GO:0045022(early endosome to late endosome transport) GO:0045807(positive regulation of endocytosis) GO:0048471(perinuclear region) GO:0050731(positive regulation of peptidyl-tyrosine phosphorylation) GO:0050853(B cell receptor signaling pathway) GO:0050871(positive regulation of B cell activation)
D21089	GO:0003677(DNA binding) GO:0003684(damaged DNA binding) GO:0005634(nucleus) GO:0006281(DNA repair) GO:0006289(nucleotide-excision repair) GO:0006974(response to DNA damage stimulus)
AW084759	
AF274949	GO:0000004(biological process unknown) GO:0000785(chromatin) GO:0003677(DNA binding) GO:0003682(chromatin binding) GO:0005634(nucleus)
AI478879	
AF241785	
AF146074	
BC004434	GO:0000004(biological process unknown) GO:0000245(spliceosome assembly) GO:0003723(RNA binding) GO:0005681(spliceosome complex) GO:0005686(snRNP U2)
U93867	
BC003637	
AA176833	
AL136616	
AI346835	
M90657	
BC000927	GO:0003676(nucleic acid binding) GO:0003723(RNA binding) GO:0004652(polynucleotide adenylyltransferase activity) GO:0005634(nucleus) GO:0005654(nucleoplasm) GO:0005737(cytoplasm) GO:0006350(transcription) GO:0006378(mRNA polyadenylylation) GO:0006397(mRNA processing) GO:0008143(poly(A) binding) GO:0016740(transferase activity) GO:0016779(nucleotidyltransferase activity) EC 2 EC 2.7.7 EC 2.7.7.19
M15887	GO:0000062(acyl-CoA binding) GO:0005739(mitochondrion) GO:0006810(transport) GO:0008289(lipid binding)
AF013168	
AF061729	
L35594	
AF047695	
BC002508	
M80927	
M80927	
BC000147	GO:0004470(malic enzyme activity) GO:0004471(malate dehydrogenase (decarboxylating) activity) GO:0004473(malate dehydrogenase (oxaloacetate-decarboxylating) (NADP+) activity) GO:0005625(soluble fraction) GO:0006108(malate metabolism) GO:0008372(cellular component unknown) GO:0009051(pentose-phosphate shunt, oxidative branch) GO:0016491(oxidoreductase activity) GO:0016616(oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor) GO:0016652(oxidoreductase activity, acting on NADH or NADPH, NAD or NADP as acceptor) GO:0046872(metal ion binding) GO:0051287(NAD binding) EC 1 EC 1.1.1 EC 1.1.1.39 EC 1.1.1.40 EC 1.6.1
BC002649	GO:0000786(nucleosome) GO:0003677(DNA binding) GO:0005515(protein binding) GO:0005634(nucleus) GO:0005694(chromosome) GO:0006334(nucleosome assembly) GO:0007001(chromosome organization and biogenesis (sensu Eukaryota)) GO:0007517(muscle development) GO:0016584(nucleosome spacing)
D87328	
U55054	GO:0005215(transporter activity) GO:0005279(amino acid-polyamine transporter activity) GO:0005886(plasma membrane) GO:0006810(transport) GO:0006811(ion transport) GO:0006813(potassium ion transport) GO:0006814(sodium ion transport) GO:0006821(chloride transport) GO:0006865(amino acid transport) GO:0007268(synaptic transmission) GO:0015293(symporter activity) GO:0015377(cation:chloride symporter activity) GO:0015379(potassium:chloride symporter activity) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0030955(potassium ion binding)
AI817690	GO:0005215(transporter activity) GO:0005279(amino acid-polyamine transporter activity) GO:0005886(plasma membrane) GO:0006810(transport) GO:0006811(ion transport) GO:0006813(potassium ion transport) GO:0006814(sodium ion transport) GO:0006821(chloride transport) GO:0006865(amino acid transport) GO:0007268(synaptic transmission) GO:0015293(symporter activity) GO:0015377(cation:chloride symporter activity) GO:0015379(potassium:chloride symporter activity) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0030955(potassium ion binding)
AF047338	GO:0005215(transporter activity) GO:0005279(amino acid-polyamine transporter activity) GO:0005886(plasma membrane) GO:0006810(transport) GO:0006811(ion transport) GO:0006813(potassium ion transport) GO:0006814(sodium ion transport) GO:0006821(chloride transport) GO:0006865(amino acid transport) GO:0007268(synaptic transmission) GO:0015293(symporter activity) GO:0015377(cation:chloride symporter activity) GO:0015379(potassium:chloride symporter activity) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0030955(potassium ion binding)
AL136860	
AF151867	
BC002934	
AF095192	
AF068892	GO:0003677(DNA binding) GO:0003702(RNA polymerase II transcription factor activity) GO:0005634(nucleus) GO:0005667(transcription factor complex) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0006366(transcription from RNA polymerase II promoter) GO:0008270(zinc ion binding) GO:0046872(metal ion binding)
U63743	
D86962	
AF000017	
AW008018	
U61500	
BC002431	
AI732960	
AA905473	
AF083810	GO:0004871(signal transducer activity) GO:0005813(centrosome) GO:0005819(spindle) GO:0005834(heterotrimeric G-protein complex) GO:0006508(proteolysis) GO:0007165(signal transduction) GO:0008054(cyclin catabolism) GO:0008347(glial cell migration) GO:0030163(protein catabolism)
BC001356	
BC003615	
AB023200	
M59916	
U04045	GO:0000166(nucleotide binding) GO:0003677(DNA binding) GO:0003684(damaged DNA binding) GO:0005524(ATP binding) GO:0005634(nucleus) GO:0006259(DNA metabolism) GO:0006281(DNA repair) GO:0006298(mismatch repair) GO:0006301(postreplication repair) GO:0006974(response to DNA damage stimulus) GO:0007049(cell cycle) GO:0007050(cell cycle arrest) GO:0008340(determination of adult life span) GO:0010165(response to X-ray) GO:0045910(negative regulation of DNA recombination)
AL109965	GO:0003700(transcription factor activity) GO:0003713(transcription coactivator activity) GO:0005634(nucleus) GO:0006355(regulation of transcription, DNA-dependent)
AY027523	
AI796120	GO:0005739(mitochondrion) GO:0005777(peroxisome) GO:0008111(alpha-methylacyl-CoA racemase activity) GO:0008152(metabolism) GO:0008300(isoprenoid catabolism) GO:0016853(isomerase activity) EC 5 EC 5.1.99.4
AA888589	GO:0005739(mitochondrion) GO:0005777(peroxisome) GO:0008111(alpha-methylacyl-CoA racemase activity) GO:0008152(metabolism) GO:0008300(isoprenoid catabolism) GO:0016853(isomerase activity) EC 5 EC 5.1.99.4
AF047020	GO:0005739(mitochondrion) GO:0005777(peroxisome) GO:0008111(alpha-methylacyl-CoA racemase activity) GO:0008152(metabolism) GO:0008300(isoprenoid catabolism) GO:0016853(isomerase activity) EC 5 EC 5.1.99.4
AF064238	
BG420865	
AF112207	
AJ001017	
AF254083	GO:0005634(nucleus) GO:0008270(zinc ion binding) GO:0016481(negative regulation of transcription) GO:0016563(transcriptional activator activity) GO:0016564(transcriptional repressor activity) GO:0046872(metal ion binding)
AF029674	
AI457120	
U00238	
BC000265	
AB018305	
AB051390	
AL096700	
D38616	
BC001605	GO:0000105(histidine biosynthesis) GO:0000162(tryptophan biosynthesis) GO:0004749(ribose phosphate diphosphokinase activity) GO:0005737(cytoplasm) GO:0006166(purine ribonucleoside salvage) GO:0006189('de novo' IMP biosynthesis) GO:0006207('de novo' pyrimidine base biosynthesis) EC 2.7.6.1
AY009093	
AL136710	GO:0005856(cytoskeleton) GO:0007411(axon guidance) GO:0030424(axon) GO:0045202(synapse) GO:0050808(synapse organization and biogenesis)
J02639	
BC001851	
AI765280	
BC001743	
AF043290	GO:0000004(biological process unknown) GO:0003779(actin binding) GO:0005515(protein binding) GO:0005635(nuclear envelope) GO:0030017(sarcomere)
BC002439	
AF196468	GO:0000381(regulation of alternative nuclear mRNA splicing, via spliceosome) GO:0000398(nuclear mRNA splicing, via spliceosome) GO:0003723(RNA binding) GO:0005554(molecular function unknown) GO:0005634(nucleus) GO:0005681(spliceosome complex) GO:0005688(snRNP U6) GO:0005730(nucleolus) GO:0005732(small nucleolar ribonucleoprotein complex) GO:0006364(rRNA processing) GO:0006402(mRNA catabolism) GO:0030532(small nuclear ribonucleoprotein complex) GO:0046540(U4/U6 x U5 tri-snRNP complex)
AB050442	GO:0005634(nucleus) GO:0005737(cytoplasm) GO:0006508(proteolysis) GO:0008270(zinc ion binding) GO:0008372(cellular component unknown) GO:0008450(O-sialoglycoprotein endopeptidase activity) EC 3.4.24.57
U59863	GO:0003676(nucleic acid binding) GO:0005515(protein binding) GO:0005634(nucleus) GO:0007249(I-kappaB kinase/NF-kappaB cascade) GO:0008270(zinc ion binding) GO:0046872(metal ion binding)
AF035824	GO:0005515(protein binding) GO:0005794(Golgi apparatus) GO:0006810(transport) GO:0006886(intracellular protein transport) GO:0015031(protein transport) GO:0016020(membrane) GO:0016021(integral to membrane)
M81768	GO:0005216(ion channel activity) GO:0005624(membrane fraction) GO:0006810(transport) GO:0006811(ion transport) GO:0006814(sodium ion transport) GO:0006885(regulation of pH) GO:0015297(antiporter activity) GO:0015299(solute:hydrogen antiporter activity) GO:0015385(sodium:hydrogen antiporter activity) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0016323(basolateral plasma membrane) GO:0031402(sodium ion binding)
AF142482	GO:0003677(DNA binding) GO:0003700(transcription factor activity) GO:0005515(protein binding) GO:0005634(nucleus) GO:0005667(transcription factor complex) GO:0006350(transcription) GO:0006355(regulation of transcription, DNA-dependent) GO:0016563(transcriptional activator activity) GO:0045944(positive regulation of transcription from RNA polymerase II promoter)
BE963245	GO:0000151(ubiquitin ligase complex) GO:0004842(ubiquitin-protein ligase activity) GO:0006508(proteolysis) GO:0006512(ubiquitin cycle) GO:0007611(learning and/or memory) GO:0007623(circadian rhythm) GO:0008355(olfactory learning) GO:0008588(release of cytoplasmic sequestered NF-kappaB) GO:0008589(regulation of smoothened signaling pathway) GO:0008590(regulation of frizzled signaling pathway) GO:0019005(SCF ubiquitin ligase complex) GO:0030162(regulation of proteolysis) GO:0030178(negative regulation of Wnt receptor signaling pathway) GO:0030512(negative regulation of transforming growth factor beta receptor signaling pathway) GO:0045475(locomotor rhythm) GO:0045879(negative regulation of smoothened signaling pathway) EC 6.3.2.19
AB033281	GO:0000151(ubiquitin ligase complex) GO:0004842(ubiquitin-protein ligase activity) GO:0006508(proteolysis) GO:0006512(ubiquitin cycle) GO:0007611(learning and/or memory) GO:0007623(circadian rhythm) GO:0008355(olfactory learning) GO:0008588(release of cytoplasmic sequestered NF-kappaB) GO:0008589(regulation of smoothened signaling pathway) GO:0008590(regulation of frizzled signaling pathway) GO:0019005(SCF ubiquitin ligase complex) GO:0030162(regulation of proteolysis) GO:0030178(negative regulation of Wnt receptor signaling pathway) GO:0030512(negative regulation of transforming growth factor beta receptor signaling pathway) GO:0045475(locomotor rhythm) GO:0045879(negative regulation of smoothened signaling pathway) EC 6.3.2.19
U16996	
AF105974	GO:0005344(oxygen transporter activity) GO:0005488(binding) GO:0005506(iron ion binding) GO:0005739(mitochondrion) GO:0005833(hemoglobin complex) GO:0006810(transport) GO:0015671(oxygen transport) GO:0019825(oxygen binding) GO:0020037(heme binding) GO:0046872(metal ion binding)
AF237813	
AF237813	
BC001648	
U48437	GO:0005488(binding) GO:0005507(copper ion binding) GO:0005515(protein binding) GO:0005624(membrane fraction) GO:0005905(coated pit) GO:0006378(mRNA polyadenylylation) GO:0006445(regulation of translation) GO:0006897(endocytosis) GO:0006915(apoptosis) GO:0007155(cell adhesion) GO:0008201(heparin binding) GO:0008219(cell death) GO:0008270(zinc ion binding) GO:0016020(membrane) GO:0016021(integral to membrane) GO:0030198(extracellular matrix organization and biogenesis) GO:0030900(forebrain development) GO:0046872(metal ion binding)
D50544	
AB011446	GO:0000070(mitotic sister chromatid segregation) GO:0000166(nucleotide binding) GO:0000775(chromosome, pericentric region) GO:0000777(condensed chromosome kinetochore) GO:0000793(condensed chromosome) GO:0000794(condensed nuclear chromosome) GO:0000910(cytokinesis) GO:0004672(protein kinase activity) GO:0004674(protein serine/threonine kinase activity) GO:0004713(protein-tyrosine kinase activity) GO:0005515(protein binding) GO:0005524(ATP binding) GO:0005634(nucleus) GO:0005730(nucleolus) GO:0005819(spindle) GO:0006468(protein amino acid phosphorylation) GO:0007049(cell cycle) GO:0007094(mitotic spindle checkpoint) GO:0016301(kinase activity) GO:0016572(histone phosphorylation) GO:0016740(transferase activity) GO:0031134(sister chromatid biorientation) GO:0051233(spindle midzone) EC 2 EC 2.7.1.37 EC 2.7.10.2
