locusLinkId,name,Product,chrom,txStart,txEnd,Ref_Seq
69274,Ctdspl,"CTD (carboxy-terminal domain, RNA polymerase II,",chr9,118920822,119038260,NM_133710
22351,Vill,villin-like,chr9,119047063,119065587,NM_011700
18799,Plcd1,"phospholipase C, delta 1",chr9,119065791,119087758,NM_019676
235674,MGC29978,3-ketoacyl-CoA thiolase B,chr9,119142305,119151355,NM_146230
102570,Slc22a13,solute carrier family 22 (organic cation,chr9,119187253,119203348,NM_133980
109280,9330176C04Rik,hypothetical protein LOC109280,chr9,119214754,119225837,NM_175420
17874,Myd88,myeloid differentiation primary response gene,chr9,119330249,119334302,NM_010851
113868,Acaa1a,acetyl-Coenzyme A acyltransferase 1,chr9,119335555,119344556,NM_130864
11481,Acvr2b,activin receptor IIB,chr9,119396762,119427777,NM_007397
208194,Endogl1,endonuclease G-like 1,chr9,119439221,119458492,NM_172456
20271,Scn5a,voltage-gated sodium channel type V alpha,chr9,119479491,119556934,NM_021544
20264,Scn10a,"sodium channel, voltage-gated, type X, alpha",chr9,119601928,119688051,NM_009134
24046,Scn11a,"sodium channel, voltage-gated, type XI, alpha",chr9,119763719,119833814,NM_011887
67561,Wdr48,WD repeat domain 48,chr9,119904848,119936533,NM_026236
74498,Gorasp1,Golgi reassembly stacking protein 1,chr9,119935628,119947512,NM_028976
74052,ttc21a,tetratricopeptide repeat domain 21A,chr9,119947559,119977747,NM_028735
215418,Axud1,AXIN1 up-regulated 1,chr9,119981119,119994612,NM_153287
13051,Cx3cr1,chemokine (C-X3-C) receptor 1,chr9,120059230,120078237,NM_009987
12776,Ccr8,chemokine (C-C motif) receptor 8,chr9,120102086,120104860,NM_007720
208638,BC010801,hypothetical protein LOC208638,chr9,120120352,120134271,NM_144793
16785,Rpsa,laminin receptor 1 (ribosomal protein SA),chr9,120137741,120142323,NM_011029
17433,Mobp,myelin-associated oligodendrocytic basic,chr9,120159695,120186045,NM_008614
245049,Myrip,myosin VIIA and Rab interacting protein isoform,chr9,120316489,120487293,NM_144557
68969,1500010M16Rik,translation factor sui1 homolog,chr9,120505033,120507720,NM_026892
215446,Entpd3,ectonucleoside triphosphate diphosphohydrolase,chr9,120552235,120580710,NM_178676
67115,Rpl14,ribosomal protein L14,chr9,120583908,120587045,NM_025974
12387,Ctnnb1,"catenin (cadherin associated protein), beta 1,",chr9,120945869,120972901,NM_007614
209012,A730098P15,hypothetical protein LOC209012,chr9,120972662,121120234,NM_177589
67095,2310001H13Rik,RIKEN cDNA 2310001H13,chr9,121314024,121472321,NM_175114
12424,Cck,cholecystokinin,chr9,121506267,121512103,NM_031161
69032,Lyzl4,lysozyme-like protein 4,chr9,121594283,121654193,NM_026915
22354,Vipr1,vasoactive intestinal peptide receptor 1,chr9,121655342,121683197,NM_011703
215474,Sec22l3,SEC22 vesicle trafficking protein-like 3,chr9,121695485,121719088,NM_178677
26901,Deb1,differentially expressed in B16F10 1,chr9,121724597,121727130,NM_026794
18087,Nktr,natural killer tumor recognition,chr9,121733389,121771320,NM_010918
74770,Gup1,"Gup1, glycerol uptake/transporter homolog",chr9,121796941,121805304,NM_029095
56295,Higd1a,hypoxia induced gene 1,chr9,121862188,121871250,NM_019814
59289,Ccbp2,D6 beta-chemokine receptor,chr9,121912502,121925103,NM_021609
13124,Cyp8b1,"cytochrome P450, family 8, subfamily b,",chr9,121928395,121930331,NM_010012
245050,C730027P07Rik,hypothetical protein LOC245050,chr9,121972829,121999335,NM_177743
215494,C85492,glycosyltransferase,chr9,122002258,122016139,NM_153540
20623,Snrk,SNF related kinase,chr9,122152064,122189861,NM_133741
102566,Tmem16k,hypothetical protein LOC102566,chr9,122196041,122314537,NM_133979
67469,Abhd5,CGI58 homolog,chr9,122371893,122401685,NM_026179
382117,D9Ertd402e,hypothetical protein LOC382117,chr9,122823373,122854105,NM_001013405
235682,Zfp445,zinc finger protein 445,chr9,122868796,122883725,NM_173364
22646,Zfp105,zinc finger protein 105,chr9,122940871,122948793,NM_009544
66202,1110059G10Rik,hypothetical protein LOC66202,chr9,122962862,122968746,NM_025419
209737,Kif15,kinesin-like 7,chr9,122968854,123036499,NM_010620
66079,Tmem42,transmembrane protein 42,chr9,123039099,123041257,NM_025339
331046,Tgm4,transglutaminase 4 (prostate),chr9,123052514,123085332,NM_177911
69035,Zdhhc3,"zinc finger, DHHC domain containing 3",chr9,123091927,123130869,NM_026917
21922,Clec3b,"C-type lectin domain family 3, member b",chr9,123168622,123175201,NM_011606
109332,Cdcp1,CUB domain-containing protein 1,chr9,123190063,123233812,NM_133974
72309,2310037P21Rik,Ras-induced senescence 1,chr9,123277459,123278319,NM_001002267
102436,Lars2,"leucyl-tRNA synthetase, mitochondrial",chr9,123390644,123486369,NM_153168
29806,Limd1,LIM domains containing 1,chr9,123502410,123545221,NM_013860
83493,Sacm1l,"SAC1 (supressor of actin mutations 1,",chr9,123553591,123616303,NM_030692
22599,Slc6a20,solute carrier family 6 (neurotransmitter,chr9,123618533,123656181,NM_011731
102680,Xtrp3s1,X transporter protein 3 similar 1,chr9,123659826,123702550,NM_139142
12769,Ccr9,chemokine (C-C motif) receptor 9,chr9,123702143,123807743,NM_009913
93730,Lztfl1,leucine zipper transcription factor-like 1,chr9,123721312,123741508,NM_033322
17281,Fyco1,FYVE and coiled-coil domain containing 1,chr9,123815289,123877844,NM_148925
80901,Cxcr6,chemokine (C-X-C motif) receptor 6,chr9,123832772,123838028,NM_030712
23832,Xcr1,chemokine (C motif) receptor 1,chr9,123878592,123888403,NM_011798
12768,Ccr1,chemokine (C-C motif) receptor 1,chr9,123988500,123994941,NM_009912
12770,Ccr1l1,chemokine (C-C motif) receptor 1-like 1,chr9,124003714,124004783,NM_007718
12771,Ccr3,CC chemokine receptor 3,chr9,124048474,124057315,NM_009914
12772,Ccr2,chemokine (C-C motif) receptor 2,chr9,124128581,124134949,NM_009915
77777,Ulbp1,UL16 binding protein 1,chr10,3028301,3058781,NM_029975
215748,Cnksr3,Cnksr family member 3,chr10,3289639,3383482,NM_172546
18390,Oprm1,"opioid receptor, mu 1",chr10,3465202,3714700,NM_011013
56533,Rgs17,regulator of G-protein signaling 17,chr10,4588507,4678169,NM_019958
108853,Mtrf1l,mitochondrial translational release factor,chr10,4687031,4697882,NM_175374
67141,Fbxo5,F-box only protein 5,chr10,4705451,4711374,NM_025995
22353,Vip,vasoactive intestinal polypeptide,chr10,4863942,4872339,NM_011702
68632,Myct1,myc target in myeloid cells 1,chr10,4906148,4917946,NM_026793
64009,Syne1,synaptic nuclear envelope 1 isoform 1,chr10,4960414,5172151,NM_153399
64009,Syne1,synaptic nuclear envelope 1 isoform 2,chr10,5440717,5487943,NM_022027
13982,Esr1,estrogen receptor 1 (alpha),chr10,5503826,5892642,NM_007956
73419,1700052N19Rik,hypothetical protein LOC73419,chr10,6064891,6072238,NM_024261
66084,0610042C05Rik,hypothetical protein LOC66084,chr10,6075691,6101685,NM_025343
83397,Akap12,A kinase (PRKA) anchor protein (gravin) 12,chr10,6145387,6238480,NM_031185
270685,Mthfd1l,methylenetetrahydrofolate dehydrogenase (NADP+,chr10,6349713,6535180,NM_172308
70337,0610009A07Rik,iodotyrosine dehalogenase 1 protein,chr10,6951826,6966425,NM_027391
76142,Ppp1r14c,PKC-potentiated PP1 inhibitory protein,chr10,7041620,7140097,NM_133485
237253,Lrp11,low density lipoprotein receptor-related protein,chr10,7454951,7490014,NM_172784
18537,Pcmt1,protein-L-isoaspartate (D-aspartate),chr10,7494778,7527641,NM_008786
69912,Nup43,nucleoporin Nup43,chr10,7531906,7543271,NM_145706
23924,Katna1,katanin p60 (ATPase-containing) subunit A1,chr10,7591699,7628627,NM_011835
215751,BC013529,hypothetical protein LOC215751,chr10,7633431,7646384,NM_145418
67418,Ppil4,peptidylprolyl isomerase-like 4,chr10,7658399,7688621,NM_026141
237256,Zc3h12d,zinc finger CCCH-type containing 12D,chr10,7697955,7735882,NM_172785
68652,Map3k7ip2,mitogen-activated protein kinase kinase kinase 7,chr10,7771624,7790348,NM_138667
338362,Ust,uronyl-2-sulfotransferase,chr10,8072157,8390184,NM_177387
18263,Odc1,"ornithine decarboxylase, structural 1",chr10,8420207,8420764,NM_013614
70097,Sash1,putative adapter and scaffold protein 1,chr10,8593638,8757303,NM_175155
320825,E130306M17Rik,hypothetical protein LOC320825,chr10,9499237,9548514,NM_177271
215772,9130014G24Rik,hypothetical protein LOC215772,chr10,10272827,10302667,NM_172547
67844,Rab32,RAB32,chr10,10419894,10433063,NM_026405
14816,Grm1,"glutamate receptor, metabotropic 1 isoform 1",chr10,10563614,10961344,NM_016976
268281,Shprh,SNF2 histone linker PHD RING helicase,chr10,11027612,11087543,NM_172937
71865,Fbxo30,F-box protein 30,chr10,11158930,11174523,NM_027968
13853,Epm2a,laforin,chr10,11220736,11337219,NM_010146
22288,Utrn,utrophin,chr10,12282992,12743312,NM_011682
66125,Sf3b5,"splicing factor 3b, subunit 5",chr10,12890149,12890837,NM_175102
22634,Plagl1,pleiomorphic adenoma gene-like 1,chr10,12972582,13011559,NM_009538
353258,2610020N02Rik,hypothetical protein LOC353258,chr10,13059813,13074796,NM_181470
66848,Fuca2,"fucosidase, alpha-L- 2, plasma",chr10,13382818,13399066,NM_025799
56535,Pex3,peroxisomal biogenesis factor 3,chr10,13405908,13434876,NM_019961
66757,Deadc1,deaminase domain containing 1,chr10,13435018,13444948,NM_025748
66253,Aig1,androgen-induced 1,chr10,13534261,13769532,NM_025446
15273,Hivep2,human immunodeficiency virus type I enhancer,chr10,14029087,14051957,NM_010437
215798,Gpr126,G protein-coupled receptor 126,chr10,14301566,14444017,NM_001002268
268449,Rpl23a,ribosomal protein L23a isoform 1,chr10,14422058,14422574,NM_207523
66201,1110059P08Rik,1110059P08Rik protein,chr10,14555698,14606209,NM_025418
18101,Nmbr,neuromedin B receptor,chr10,14660489,14670756,NM_008703
17684,Cited2,"Cbp/p300-interacting transactivator, with",chr10,17647359,17649763,NM_010828
378431,Txlnb,muscle specific protein,chr10,17720393,17769777,NM_138628
19707,Reps1,RalBP1 associated Eps domain containing protein,chr10,18013924,18049606,NM_009048
215814,Ccdc28a,hypothetical protein LOC215814,chr10,18141401,18159452,NM_144820
215819,Nhsl1,NHS-like 1,chr10,18451365,18458363,NM_173390
56016,Hebp2,heme binding protein 2,chr10,18464596,18470550,NM_019487
237300,4.93E+23,hypothetical protein LOC237300,chr10,18703732,18710800,NM_177706
64058,Perp,p53 apoptosis effector related to Pmp22,chr10,18769984,18781984,NM_022032
21929,Tnfaip3,"tumor necrosis factor, alpha-induced protein 3",chr10,18924810,18939262,NM_009397
94222,Olig3,oligodendrocyte transcription factor 3,chr10,19281383,19283449,NM_053008
15979,Ifngr1,interferon gamma receptor 1,chr10,19519258,19537502,NM_010511
237310,Il22ra2,"interleukin 22 receptor, alpha 2",chr10,19550777,19562045,NM_178258
327728,9230106D20Rik,hypothetical protein LOC327728,chr10,19573491,19589543,NM_177792
237313,Il20ra,"interleukin 20 receptor, alpha",chr10,19640479,19688091,NM_172786
76157,Slc35d3,"frc, fringe-like 1",chr10,19774080,19777620,NM_029529
18634,Pex7,peroxisome biogenesis factor 7,chr10,19786689,19833928,NM_008822
26408,Map3k5,mitogen activated protein kinase kinase kinase,chr10,19860955,20067352,NM_008580
17761,Mtap7,microtubule-associated protein 7,chr10,20074947,20207739,NM_008635
72567,Bclaf1,BCL2-associated transcription factor 1 isoform,chr10,20239672,20269705,NM_153787
72567,Bclaf1,BCL2-associated transcription factor 1 isoform,chr10,20239672,20269705,NM_001025392
72567,Bclaf1,BCL2-associated transcription factor 1 isoform,chr10,20239672,20269705,NM_001025393
72567,Bclaf1,BCL2-associated transcription factor 1 isoform,chr10,20239672,20269705,NM_001025394
71804,2610016C23Rik,DUF729 domain containing 1 isoform 1,chr10,20275029,20288387,NM_027930
29863,Pde7b,phosphodiesterase 7B,chr10,20324950,20654022,NM_013875
52906,Ahi1,jouberin,chr10,20882283,21010464,NM_026203
17863,Myb,myeloblastosis proto-oncogene product isoform 1,chr10,21054488,21090668,NM_010848
17863,Myb,myeloblastosis proto-oncogene product isoform 2,chr10,21054547,21082669,NM_033597
56422,Hbs1l,Hbs1-like,chr10,21249085,21311229,NM_019702
237320,Aldh8a1,"aldehyde dehydrogenase 8 family, member A1",chr10,21319626,21338983,NM_178713
67692,1700020N01Rik,hypothetical protein LOC67692,chr10,21535748,21563681,NM_183266
432436,LOC432436,hypothetical protein LOC432436,chr10,21638457,21641591,NM_001004162
20393,Sgk,serum/glucocorticoid regulated kinase,chr10,21943837,21949032,NM_011361
109161,Ube2q2,ubiquitin-conjugating enzyme E2Q 2,chr10,22102041,22103753,NM_180600
19368,Raet1a,"retinoic acid early transcript 1, alpha",chr10,22107778,22133085,NM_009016
379043,Raet1e,retinoic acid early transcript 1E,chr10,22122690,22133084,NM_198193
19369,Raet1b,retinoic acid early transcript beta,chr10,22123044,22133060,NM_009017
56554,Raet1d,retinoic acid early transcript delta,chr10,22123048,22132948,NM_020030
19370,Raet1c,retinoic acid early transcript gamma,chr10,22123071,22133085,NM_009018
353169,Slc2a12,solute carrier family 2 (facilitated glucose,chr10,22634051,22693948,NM_178934
237336,Tbpl1,TATA box binding protein-like 1,chr10,22693541,22721041,NM_011603
21412,Tcf21,transcription factor 21,chr10,22797816,22800671,NM_011545
14051,Eya4,eyes absent 4 homolog,chr10,23083165,23328938,NM_010167
20042,Rps12,ribosomal protein S12,chr10,23762152,23763778,NM_011295
26464,Vnn3,vanin 3,chr10,23826400,23844793,NM_011979
22361,Vnn1,vanin 1,chr10,23869422,23879904,NM_011704
111174,Taar1,trace amine-associated receptor 1,chr10,23894970,23895967,NM_053205
209512,Taar2,trace amine-associated receptor 2,chr10,23913136,23916148,NM_001007266
493809,Taar3,trace amine-associated receptor 3,chr10,23924122,23925152,NM_001008429
209513,Taar4,trace amine-associated receptor 4,chr10,23935058,23936102,NM_001008499
215854,Taar5,trace amine-associated receptor 5,chr10,23945270,23946283,NM_001009574
215855,Taar6,trace amine associated receptor 6,chr10,23959174,23960211,NM_001010828
215856,Taar7a,trace amine associated receptor 7a,chr10,23966969,23968046,NM_001010829
209517,Taar7b,trace amine associated receptor 7b,chr10,23974503,23975580,NM_001010827
435206,Taar7d,trace amine-associated receptor 7D,chr10,24001786,24002863,NM_001010838
276742,Taar7e,trace amine associated receptor 7e,chr10,24012178,24013255,NM_001010835
435207,Taar7f,trace amine-associated receptor 7F,chr10,24024074,24025151,NM_001010839
215859,Taar8a,trace amine-associated receptor 8A,chr10,24051064,24052097,NM_001010830
382348,Taar8b,trace amine associated receptor 8b,chr10,24065826,24066859,NM_001010837
494546,Taar8c,trace amine-associated receptor 8C,chr10,24075444,24076477,NM_001010840
215861,Trar3,trace amine receptor 3,chr10,24083054,24084099,NM_001010831
53331,Stx7,syntaxin 7,chr10,24123924,24163524,NM_016797
59012,Moxd1,"monooxygenase, DBH-like 1",chr10,24198081,24277348,NM_021509
14219,Ctgf,connective tissue growth factor,chr10,24570014,24573188,NM_010217
18605,Enpp1,ectonucleotide pyrophosphatase/phosphodiesterase,chr10,24615918,24687085,NM_008813
209558,Enpp3,ectonucleotide pyrophosphatase/phosphodiesterase,chr10,24749735,24812496,NM_134005
70208,Crsp3,cofactor required for Sp1 transcriptional,chr10,24846285,24889698,NM_027347
11846,Arg1,"arginase 1, liver",chr10,24891463,24903677,NM_007482
432442,Akap7,A-kinase anchor protein 7,chr10,25145343,25274663,NM_018747
13822,Epb4.1l2,erythrocyte protein band 4.1-like 2,chr10,25420347,25491839,NM_013511
77220,C030003D03Rik,hypothetical protein LOC77220,chr10,25982477,26078289,NM_029881
237339,L3mbtl3,l(3)mbt-like 3,chr10,26275100,26374932,NM_172787
73910,Arhgap18,Rho GTPase activating protein 18,chr10,26772308,26918427,NM_176837
16773,Lama2,"laminin, alpha 2",chr10,26981182,27633901,NM_008481
19272,Ptprk,"protein tyrosine phosphatase, receptor type, K",chr10,28105022,28627404,NM_008983
210757,E430004N04Rik,hypothetical protein LOC210757,chr10,28699578,28913854,NM_178666
67719,2310057J18Rik,hypothetical protein LOC67719,chr10,29003469,29017408,NM_026336
67412,6330407J23Rik,hypothetical protein LOC67412,chr10,29174943,29230603,NM_026138
52665,Echdc1,enoyl Coenzyme A hydratase domain containing 1,chr10,29344397,29378615,NM_025855
68031,Rnf146,ring finger protein 146,chr10,29378129,29394429,NM_026518
72780,Rspo3,"thrombospondin, type I, domain 2",chr10,29483782,29567152,NM_028351
73681,2410075D05Rik,RIKEN cDNA 2410075D05,chr10,30576966,30643434,NM_028604
66847,Hint3,histidine triad protein 4,chr10,30650948,30661108,NM_025798
211329,Ncoa7,nuclear receptor coactivator 7,chr10,30689068,30845680,NM_172495
15214,Hey2,hairy/enhancer-of-split related with YRPW motif,chr10,30875101,30885525,NM_013904
69692,Hddc2,HD domain containing 2,chr10,31353603,31368285,NM_027168
21987,Tpd52l1,tumor protein D52-like 1,chr10,31372578,31486120,NM_009413
432450,6330571D19Rik,T-cell lymphoma breakpoint associated target 1,chr10,31729518,31795091,NM_001013411
432450,6330571D19Rik,T-cell lymphoma breakpoint associated target 1,chr10,31999194,32938581,NM_001025286
215890,A330019N05Rik,hypothetical protein LOC215890,chr10,33567437,33679704,NM_175448
57430,Sult3a1,"sulfotransferase family 3A, member 1",chr10,33912824,33934620,NM_020565
72580,2700019D07Rik,hypothetical protein LOC72580,chr10,33986876,34011153,NM_028287
66521,Rwdd1,RWD domain containing 1,chr10,34056530,34079597,NM_025614
103511,BB146404,hypothetical protein LOC103511,chr10,34152279,34157447,NM_178908
215900,A630077B13Rik,hypothetical protein LOC215900,chr10,34186996,34188900,NM_175449
212898,Sart2,squamous cell carcinoma antigen recognized by T,chr10,34212321,34268479,NM_172508
22110,Tspyl1,"testis-specific protein, Y-encoded-like 1",chr10,34343170,34345813,NM_009433
72480,Tspyl4,TSPY-like 4,chr10,34358400,34362248,NM_030203
319638,Nt5c2l1,"5'-nucleotidase, cytosolic II-like 1 protein",chr10,34364736,34479713,NM_176968
12813,Col10a1,"procollagen, type X, alpha 1",chr10,34450623,34458920,NM_009925
14302,Frk,fyn-related kinase,chr10,34545676,34672847,NM_010237
15182,Hdac2,histone deacetylase 2,chr10,37046789,37073854,NM_008229
17118,Marcks,myristoylated alanine rich protein kinase C,chr10,37207003,37211097,NM_008538
320504,5930403N24Rik,hypothetical protein LOC320504,chr10,37211740,37213860,NM_177177
16775,Lama4,"laminin, alpha 4",chr10,39034969,39179569,NM_010681
66337,1700025K23Rik,hypothetical protein LOC66337,chr10,39188204,39203292,NM_183254
71924,Tube1,epsilon-tubulin 1,chr10,39203422,39219595,NM_028006
14360,Fyn,protein-tyrosine kinase fyn,chr10,39440670,39635205,NM_008054
103213,Traf3ip2,Traf3 interacting protein 2,chr10,39682835,39725210,NM_134000
19714,Rev3l,"REV3-like, catalytic subunit of DNA polymerase",chr10,39802057,39945104,NM_011264
215928,BC021785,hypothetical protein LOC215928,chr10,40039823,40056567,NM_001001489
215929,AI317395,hypothetical protein LOC215929,chr10,40071458,40102307,NM_144821
